"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AQS","300270006","1","3","ug/m3 SC","3","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/02/2020","AQS","300270006","1","4","ug/m3 SC","4","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/03/2020","AQS","300270006","1","2","ug/m3 SC","2","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/04/2020","AQS","300270006","1","5","ug/m3 SC","5","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/05/2020","AQS","300270006","1","2","ug/m3 SC","2","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/06/2020","AQS","300270006","1","3","ug/m3 SC","3","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/07/2020","AQS","300270006","1","2","ug/m3 SC","2","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/08/2020","AQS","300270006","1","4","ug/m3 SC","4","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/09/2020","AQS","300270006","1","7","ug/m3 SC","6","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/10/2020","AQS","300270006","1","3","ug/m3 SC","3","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/11/2020","AQS","300270006","1","2","ug/m3 SC","2","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/12/2020","AQS","300270006","1","13","ug/m3 SC","12","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/13/2020","AQS","300270006","1","8","ug/m3 SC","7","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/14/2020","AQS","300270006","1","5","ug/m3 SC","5","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/15/2020","AQS","300270006","1","5","ug/m3 SC","5","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/16/2020","AQS","300270006","1","5","ug/m3 SC","5","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/17/2020","AQS","300270006","1","12","ug/m3 SC","11","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/18/2020","AQS","300270006","1","13","ug/m3 SC","12","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/19/2020","AQS","300270006","1","3","ug/m3 SC","3","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/20/2020","AQS","300270006","1","4","ug/m3 SC","4","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/21/2020","AQS","300270006","1","6","ug/m3 SC","6","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/22/2020","AQS","300270006","1","5","ug/m3 SC","5","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/23/2020","AQS","300270006","1","3","ug/m3 SC","3","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/24/2020","AQS","300270006","1","4","ug/m3 SC","4","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/25/2020","AQS","300270006","1","4","ug/m3 SC","4","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/26/2020","AQS","300270006","1","3","ug/m3 SC","3","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/27/2020","AQS","300270006","1","2","ug/m3 SC","2","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/28/2020","AQS","300270006","1","3","ug/m3 SC","3","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/29/2020","AQS","300270006","1","4","ug/m3 SC","4","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/30/2020","AQS","300270006","1","2","ug/m3 SC","2","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
"01/31/2020","AQS","300270006","1","2","ug/m3 SC","2","Lewistown","1","100.0000","81102","PM10 Total 0-10um STP","","","30","Montana","027","Fergus","47.048537","-109.455315"
