"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/15/2020","AQS","190330018","1","11","ug/m3 SC","10","MASON CITY, HOLCIM","1","100.0000","81102","PM10 Total 0-10um STP","32380","Mason City, IA","19","Iowa","033","Cerro Gordo","43.1694401325984","-93.2024259749473"
"02/18/2020","AQS","190330018","1","13","ug/m3 SC","12","MASON CITY, HOLCIM","1","100.0000","81102","PM10 Total 0-10um STP","32380","Mason City, IA","19","Iowa","033","Cerro Gordo","43.1694401325984","-93.2024259749473"
"02/21/2020","AQS","190330018","1","14","ug/m3 SC","13","MASON CITY, HOLCIM","1","100.0000","81102","PM10 Total 0-10um STP","32380","Mason City, IA","19","Iowa","033","Cerro Gordo","43.1694401325984","-93.2024259749473"
"02/24/2020","AQS","190330018","1","14","ug/m3 SC","13","MASON CITY, HOLCIM","1","100.0000","81102","PM10 Total 0-10um STP","32380","Mason City, IA","19","Iowa","033","Cerro Gordo","43.1694401325984","-93.2024259749473"
"02/27/2020","AQS","190330018","1","19","ug/m3 SC","18","MASON CITY, HOLCIM","1","100.0000","81102","PM10 Total 0-10um STP","32380","Mason City, IA","19","Iowa","033","Cerro Gordo","43.1694401325984","-93.2024259749473"
"01/04/2020","AQS","190330018","2","10","ug/m3 SC","9","MASON CITY, HOLCIM","1","100.0000","81102","PM10 Total 0-10um STP","32380","Mason City, IA","19","Iowa","033","Cerro Gordo","43.1694401325984","-93.2024259749473"
"01/10/2020","AQS","190330018","2","14","ug/m3 SC","13","MASON CITY, HOLCIM","1","100.0000","81102","PM10 Total 0-10um STP","32380","Mason City, IA","19","Iowa","033","Cerro Gordo","43.1694401325984","-93.2024259749473"
"01/16/2020","AQS","190330018","2","14","ug/m3 SC","13","MASON CITY, HOLCIM","1","100.0000","81102","PM10 Total 0-10um STP","32380","Mason City, IA","19","Iowa","033","Cerro Gordo","43.1694401325984","-93.2024259749473"
"01/22/2020","AQS","190330018","2","10","ug/m3 SC","9","MASON CITY, HOLCIM","1","100.0000","81102","PM10 Total 0-10um STP","32380","Mason City, IA","19","Iowa","033","Cerro Gordo","43.1694401325984","-93.2024259749473"
"01/28/2020","AQS","190330018","2","10","ug/m3 SC","9","MASON CITY, HOLCIM","1","100.0000","81102","PM10 Total 0-10um STP","32380","Mason City, IA","19","Iowa","033","Cerro Gordo","43.1694401325984","-93.2024259749473"
"02/03/2020","AQS","190330018","2","7","ug/m3 SC","6","MASON CITY, HOLCIM","1","100.0000","81102","PM10 Total 0-10um STP","32380","Mason City, IA","19","Iowa","033","Cerro Gordo","43.1694401325984","-93.2024259749473"
"02/09/2020","AQS","190330018","2","14","ug/m3 SC","13","MASON CITY, HOLCIM","1","100.0000","81102","PM10 Total 0-10um STP","32380","Mason City, IA","19","Iowa","033","Cerro Gordo","43.1694401325984","-93.2024259749473"
"02/15/2020","AQS","190330018","2","11","ug/m3 SC","10","MASON CITY, HOLCIM","1","100.0000","81102","PM10 Total 0-10um STP","32380","Mason City, IA","19","Iowa","033","Cerro Gordo","43.1694401325984","-93.2024259749473"
"02/21/2020","AQS","190330018","2","14","ug/m3 SC","13","MASON CITY, HOLCIM","1","100.0000","81102","PM10 Total 0-10um STP","32380","Mason City, IA","19","Iowa","033","Cerro Gordo","43.1694401325984","-93.2024259749473"
"02/27/2020","AQS","190330018","2","20","ug/m3 SC","19","MASON CITY, HOLCIM","1","100.0000","81102","PM10 Total 0-10um STP","32380","Mason City, IA","19","Iowa","033","Cerro Gordo","43.1694401325984","-93.2024259749473"
"01/01/2020","AQS","191130040","1","10","ug/m3 SC","9","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"01/04/2020","AQS","191130040","1","5","ug/m3 SC","5","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"01/07/2020","AQS","191130040","1","9","ug/m3 SC","8","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"01/10/2020","AQS","191130040","1","17","ug/m3 SC","16","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"01/13/2020","AQS","191130040","1","8","ug/m3 SC","7","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"01/16/2020","AQS","191130040","1","12","ug/m3 SC","11","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"01/19/2020","AQS","191130040","1","7","ug/m3 SC","6","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"01/22/2020","AQS","191130040","1","14","ug/m3 SC","13","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"01/25/2020","AQS","191130040","1","10","ug/m3 SC","9","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"01/28/2020","AQS","191130040","1","6","ug/m3 SC","6","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"01/31/2020","AQS","191130040","1","26","ug/m3 SC","24","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"02/03/2020","AQS","191130040","1","8","ug/m3 SC","7","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"02/06/2020","AQS","191130040","1","28","ug/m3 SC","26","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"02/09/2020","AQS","191130040","1","12","ug/m3 SC","11","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"02/12/2020","AQS","191130040","1","10","ug/m3 SC","9","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"02/15/2020","AQS","191130040","1","11","ug/m3 SC","10","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"02/18/2020","AQS","191130040","1","12","ug/m3 SC","11","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"02/21/2020","AQS","191130040","1","22","ug/m3 SC","20","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"02/24/2020","AQS","191130040","1","11","ug/m3 SC","10","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"02/27/2020","AQS","191130040","1","13","ug/m3 SC","12","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"01/04/2020","AQS","191130040","2","5","ug/m3 SC","5","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"01/10/2020","AQS","191130040","2","16","ug/m3 SC","15","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"01/16/2020","AQS","191130040","2","12","ug/m3 SC","11","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"01/22/2020","AQS","191130040","2","14","ug/m3 SC","13","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"01/28/2020","AQS","191130040","2","6","ug/m3 SC","6","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"02/03/2020","AQS","191130040","2","9","ug/m3 SC","8","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"02/09/2020","AQS","191130040","2","12","ug/m3 SC","11","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"02/15/2020","AQS","191130040","2","12","ug/m3 SC","11","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"02/21/2020","AQS","191130040","2","22","ug/m3 SC","20","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"02/27/2020","AQS","191130040","2","13","ug/m3 SC","12","Public Health","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"01/01/2020","AQS","191390015","1","8","ug/m3 SC","7","MUSCATINE HS - East Campus School Roof","1","100.0000","81102","PM10 Total 0-10um STP","34700","Muscatine, IA","19","Iowa","139","Muscatine","41.4009679259914","-91.0679566789336"
"01/04/2020","AQS","191390015","1","6","ug/m3 SC","6","MUSCATINE HS - East Campus School Roof","1","100.0000","81102","PM10 Total 0-10um STP","34700","Muscatine, IA","19","Iowa","139","Muscatine","41.4009679259914","-91.0679566789336"
"01/07/2020","AQS","191390015","1","13","ug/m3 SC","12","MUSCATINE HS - East Campus School Roof","1","100.0000","81102","PM10 Total 0-10um STP","34700","Muscatine, IA","19","Iowa","139","Muscatine","41.4009679259914","-91.0679566789336"
"01/10/2020","AQS","191390015","1","19","ug/m3 SC","18","MUSCATINE HS - East Campus School Roof","1","100.0000","81102","PM10 Total 0-10um STP","34700","Muscatine, IA","19","Iowa","139","Muscatine","41.4009679259914","-91.0679566789336"
"01/13/2020","AQS","191390015","1","10","ug/m3 SC","9","MUSCATINE HS - East Campus School Roof","1","100.0000","81102","PM10 Total 0-10um STP","34700","Muscatine, IA","19","Iowa","139","Muscatine","41.4009679259914","-91.0679566789336"
"01/16/2020","AQS","191390015","1","11","ug/m3 SC","10","MUSCATINE HS - East Campus School Roof","1","100.0000","81102","PM10 Total 0-10um STP","34700","Muscatine, IA","19","Iowa","139","Muscatine","41.4009679259914","-91.0679566789336"
"01/19/2020","AQS","191390015","1","9","ug/m3 SC","8","MUSCATINE HS - East Campus School Roof","1","100.0000","81102","PM10 Total 0-10um STP","34700","Muscatine, IA","19","Iowa","139","Muscatine","41.4009679259914","-91.0679566789336"
"01/22/2020","AQS","191390015","1","14","ug/m3 SC","13","MUSCATINE HS - East Campus School Roof","1","100.0000","81102","PM10 Total 0-10um STP","34700","Muscatine, IA","19","Iowa","139","Muscatine","41.4009679259914","-91.0679566789336"
"01/25/2020","AQS","191390015","1","11","ug/m3 SC","10","MUSCATINE HS - East Campus School Roof","1","100.0000","81102","PM10 Total 0-10um STP","34700","Muscatine, IA","19","Iowa","139","Muscatine","41.4009679259914","-91.0679566789336"
"01/28/2020","AQS","191390015","1","9","ug/m3 SC","8","MUSCATINE HS - East Campus School Roof","1","100.0000","81102","PM10 Total 0-10um STP","34700","Muscatine, IA","19","Iowa","139","Muscatine","41.4009679259914","-91.0679566789336"
"01/31/2020","AQS","191390015","1","20","ug/m3 SC","19","MUSCATINE HS - East Campus School Roof","1","100.0000","81102","PM10 Total 0-10um STP","34700","Muscatine, IA","19","Iowa","139","Muscatine","41.4009679259914","-91.0679566789336"
"02/03/2020","AQS","191390015","1","11","ug/m3 SC","10","MUSCATINE HS - East Campus School Roof","1","100.0000","81102","PM10 Total 0-10um STP","34700","Muscatine, IA","19","Iowa","139","Muscatine","41.4009679259914","-91.0679566789336"
"02/06/2020","AQS","191390015","1","14","ug/m3 SC","13","MUSCATINE HS - East Campus School Roof","1","100.0000","81102","PM10 Total 0-10um STP","34700","Muscatine, IA","19","Iowa","139","Muscatine","41.4009679259914","-91.0679566789336"
"02/09/2020","AQS","191390015","1","13","ug/m3 SC","12","MUSCATINE HS - East Campus School Roof","1","100.0000","81102","PM10 Total 0-10um STP","34700","Muscatine, IA","19","Iowa","139","Muscatine","41.4009679259914","-91.0679566789336"
"02/12/2020","AQS","191390015","1","8","ug/m3 SC","7","MUSCATINE HS - East Campus School Roof","1","100.0000","81102","PM10 Total 0-10um STP","34700","Muscatine, IA","19","Iowa","139","Muscatine","41.4009679259914","-91.0679566789336"
"02/15/2020","AQS","191390015","1","10","ug/m3 SC","9","MUSCATINE HS - East Campus School Roof","1","100.0000","81102","PM10 Total 0-10um STP","34700","Muscatine, IA","19","Iowa","139","Muscatine","41.4009679259914","-91.0679566789336"
"02/18/2020","AQS","191390015","1","11","ug/m3 SC","10","MUSCATINE HS - East Campus School Roof","1","100.0000","81102","PM10 Total 0-10um STP","34700","Muscatine, IA","19","Iowa","139","Muscatine","41.4009679259914","-91.0679566789336"
"02/21/2020","AQS","191390015","1","30","ug/m3 SC","28","MUSCATINE HS - East Campus School Roof","1","100.0000","81102","PM10 Total 0-10um STP","34700","Muscatine, IA","19","Iowa","139","Muscatine","41.4009679259914","-91.0679566789336"
"02/24/2020","AQS","191390015","1","13","ug/m3 SC","12","MUSCATINE HS - East Campus School Roof","1","100.0000","81102","PM10 Total 0-10um STP","34700","Muscatine, IA","19","Iowa","139","Muscatine","41.4009679259914","-91.0679566789336"
"02/27/2020","AQS","191390015","1","15","ug/m3 SC","14","MUSCATINE HS - East Campus School Roof","1","100.0000","81102","PM10 Total 0-10um STP","34700","Muscatine, IA","19","Iowa","139","Muscatine","41.4009679259914","-91.0679566789336"
"01/01/2020","AQS","191530030","1","10","ug/m3 SC","9","CARPENTER","1","100.0000","81102","PM10 Total 0-10um STP","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/04/2020","AQS","191530030","1","8","ug/m3 SC","7","CARPENTER","1","100.0000","81102","PM10 Total 0-10um STP","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/07/2020","AQS","191530030","1","11","ug/m3 SC","10","CARPENTER","1","100.0000","81102","PM10 Total 0-10um STP","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/10/2020","AQS","191530030","1","12","ug/m3 SC","11","CARPENTER","1","100.0000","81102","PM10 Total 0-10um STP","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/13/2020","AQS","191530030","1","9","ug/m3 SC","8","CARPENTER","1","100.0000","81102","PM10 Total 0-10um STP","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/16/2020","AQS","191530030","1","12","ug/m3 SC","11","CARPENTER","1","100.0000","81102","PM10 Total 0-10um STP","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/19/2020","AQS","191530030","1","8","ug/m3 SC","7","CARPENTER","1","100.0000","81102","PM10 Total 0-10um STP","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/22/2020","AQS","191530030","1","9","ug/m3 SC","8","CARPENTER","1","100.0000","81102","PM10 Total 0-10um STP","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/25/2020","AQS","191530030","1","9","ug/m3 SC","8","CARPENTER","1","100.0000","81102","PM10 Total 0-10um STP","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/28/2020","AQS","191530030","1","8","ug/m3 SC","7","CARPENTER","1","100.0000","81102","PM10 Total 0-10um STP","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/31/2020","AQS","191530030","1","18","ug/m3 SC","17","CARPENTER","1","100.0000","81102","PM10 Total 0-10um STP","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/04/2020","AQS","191530030","2","9","ug/m3 SC","8","CARPENTER","1","100.0000","81102","PM10 Total 0-10um STP","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/10/2020","AQS","191530030","2","13","ug/m3 SC","12","CARPENTER","1","100.0000","81102","PM10 Total 0-10um STP","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/16/2020","AQS","191530030","2","12","ug/m3 SC","11","CARPENTER","1","100.0000","81102","PM10 Total 0-10um STP","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/22/2020","AQS","191530030","2","9","ug/m3 SC","8","CARPENTER","1","100.0000","81102","PM10 Total 0-10um STP","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/28/2020","AQS","191530030","2","8","ug/m3 SC","7","CARPENTER","1","100.0000","81102","PM10 Total 0-10um STP","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/01/2020","AQS","191550009","1","12","ug/m3 SC","11","COUNCIL BLUFFS, FRANKLIN SCH.","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2641709943154","-95.896124000951"
"01/04/2020","AQS","191550009","1","12","ug/m3 SC","11","COUNCIL BLUFFS, FRANKLIN SCH.","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2641709943154","-95.896124000951"
"01/07/2020","AQS","191550009","1","9","ug/m3 SC","8","COUNCIL BLUFFS, FRANKLIN SCH.","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2641709943154","-95.896124000951"
"01/10/2020","AQS","191550009","1","16","ug/m3 SC","15","COUNCIL BLUFFS, FRANKLIN SCH.","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2641709943154","-95.896124000951"
"01/13/2020","AQS","191550009","1","12","ug/m3 SC","11","COUNCIL BLUFFS, FRANKLIN SCH.","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2641709943154","-95.896124000951"
"01/16/2020","AQS","191550009","1","15","ug/m3 SC","14","COUNCIL BLUFFS, FRANKLIN SCH.","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2641709943154","-95.896124000951"
"01/19/2020","AQS","191550009","1","9","ug/m3 SC","8","COUNCIL BLUFFS, FRANKLIN SCH.","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2641709943154","-95.896124000951"
"01/22/2020","AQS","191550009","1","7","ug/m3 SC","6","COUNCIL BLUFFS, FRANKLIN SCH.","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2641709943154","-95.896124000951"
"01/25/2020","AQS","191550009","1","12","ug/m3 SC","11","COUNCIL BLUFFS, FRANKLIN SCH.","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2641709943154","-95.896124000951"
"01/28/2020","AQS","191550009","1","11","ug/m3 SC","10","COUNCIL BLUFFS, FRANKLIN SCH.","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2641709943154","-95.896124000951"
"01/31/2020","AQS","191550009","1","13","ug/m3 SC","12","COUNCIL BLUFFS, FRANKLIN SCH.","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2641709943154","-95.896124000951"
"02/03/2020","AQS","191550009","1","5","ug/m3 SC","5","COUNCIL BLUFFS, FRANKLIN SCH.","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2641709943154","-95.896124000951"
"02/06/2020","AQS","191550009","1","25","ug/m3 SC","23","COUNCIL BLUFFS, FRANKLIN SCH.","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2641709943154","-95.896124000951"
"02/09/2020","AQS","191550009","1","11","ug/m3 SC","10","COUNCIL BLUFFS, FRANKLIN SCH.","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2641709943154","-95.896124000951"
"02/12/2020","AQS","191550009","1","20","ug/m3 SC","19","COUNCIL BLUFFS, FRANKLIN SCH.","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2641709943154","-95.896124000951"
"02/15/2020","AQS","191550009","1","26","ug/m3 SC","24","COUNCIL BLUFFS, FRANKLIN SCH.","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2641709943154","-95.896124000951"
"02/21/2020","AQS","191550009","1","25","ug/m3 SC","23","COUNCIL BLUFFS, FRANKLIN SCH.","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2641709943154","-95.896124000951"
"02/24/2020","AQS","191550009","1","7","ug/m3 SC","6","COUNCIL BLUFFS, FRANKLIN SCH.","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2641709943154","-95.896124000951"
"02/27/2020","AQS","191550009","1","26","ug/m3 SC","24","COUNCIL BLUFFS, FRANKLIN SCH.","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2641709943154","-95.896124000951"
"01/01/2020","AQS","191630015","1","7","ug/m3 SC","6","DAVENPORT, JEFFERSON SCH.","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/04/2020","AQS","191630015","1","7","ug/m3 SC","6","DAVENPORT, JEFFERSON SCH.","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/07/2020","AQS","191630015","1","12","ug/m3 SC","11","DAVENPORT, JEFFERSON SCH.","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
