"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AQS","450190003","3","9","ug/m3 SC","8","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/02/2020","AQS","450190003","3","20","ug/m3 SC","19","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/03/2020","AQS","450190003","3","16","ug/m3 SC","15","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/04/2020","AQS","450190003","3","3","ug/m3 SC","3","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/05/2020","AQS","450190003","3","5","ug/m3 SC","5","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/06/2020","AQS","450190003","3","20","ug/m3 SC","19","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/07/2020","AQS","450190003","3","16","ug/m3 SC","15","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/08/2020","AQS","450190003","3","21","ug/m3 SC","19","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/09/2020","AQS","450190003","3","26","ug/m3 SC","24","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/10/2020","AQS","450190003","3","26","ug/m3 SC","24","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/11/2020","AQS","450190003","3","29","ug/m3 SC","27","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/12/2020","AQS","450190003","3","13","ug/m3 SC","12","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/13/2020","AQS","450190003","3","14","ug/m3 SC","13","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/14/2020","AQS","450190003","3","15","ug/m3 SC","14","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/15/2020","AQS","450190003","3","17","ug/m3 SC","16","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/16/2020","AQS","450190003","3","5","ug/m3 SC","5","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/17/2020","AQS","450190003","3","11","ug/m3 SC","10","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/18/2020","AQS","450190003","3","20","ug/m3 SC","19","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/19/2020","AQS","450190003","3","8","ug/m3 SC","7","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/20/2020","AQS","450190003","3","10","ug/m3 SC","9","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/21/2020","AQS","450190003","3","15","ug/m3 SC","14","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/22/2020","AQS","450190003","3","26","ug/m3 SC","24","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/23/2020","AQS","450190003","3","18","ug/m3 SC","17","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/24/2020","AQS","450190003","3","16","ug/m3 SC","15","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/25/2020","AQS","450190003","3","4","ug/m3 SC","4","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/26/2020","AQS","450190003","3","6","ug/m3 SC","6","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/27/2020","AQS","450190003","3","8","ug/m3 SC","7","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/28/2020","AQS","450190003","3","10","ug/m3 SC","9","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/29/2020","AQS","450190003","3","18","ug/m3 SC","17","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/30/2020","AQS","450190003","3","9","ug/m3 SC","8","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/31/2020","AQS","450190003","3","9","ug/m3 SC","8","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/01/2020","AQS","450190003","3","7","ug/m3 SC","6","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/02/2020","AQS","450190003","3","5","ug/m3 SC","5","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/03/2020","AQS","450190003","3","16","ug/m3 SC","15","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/04/2020","AQS","450190003","3","16","ug/m3 SC","15","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/05/2020","AQS","450190003","3","18","ug/m3 SC","17","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/06/2020","AQS","450190003","3","24","ug/m3 SC","22","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/07/2020","AQS","450190003","3","3","ug/m3 SC","3","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/08/2020","AQS","450190003","3","9","ug/m3 SC","8","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/09/2020","AQS","450190003","3","9","ug/m3 SC","8","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/10/2020","AQS","450190003","3","14","ug/m3 SC","13","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/11/2020","AQS","450190003","3","16","ug/m3 SC","15","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/12/2020","AQS","450190003","3","14","ug/m3 SC","13","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/13/2020","AQS","450190003","3","13","ug/m3 SC","12","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/14/2020","AQS","450190003","3","3","ug/m3 SC","3","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/15/2020","AQS","450190003","3","11","ug/m3 SC","10","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/16/2020","AQS","450190003","3","11","ug/m3 SC","10","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/17/2020","AQS","450190003","3","9","ug/m3 SC","8","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/18/2020","AQS","450190003","3","18","ug/m3 SC","17","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/19/2020","AQS","450190003","3","4","ug/m3 SC","4","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/20/2020","AQS","450190003","3","5","ug/m3 SC","5","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/21/2020","AQS","450190003","3","6","ug/m3 SC","6","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/22/2020","AQS","450190003","3","11","ug/m3 SC","10","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/23/2020","AQS","450190003","3","16","ug/m3 SC","15","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/24/2020","AQS","450190003","3","22","ug/m3 SC","20","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/25/2020","AQS","450190003","3","11","ug/m3 SC","10","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/26/2020","AQS","450190003","3","5","ug/m3 SC","5","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/27/2020","AQS","450190003","3","3","ug/m3 SC","3","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/28/2020","AQS","450190003","3","11","ug/m3 SC","10","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"02/29/2020","AQS","450190003","3","13","ug/m3 SC","12","JENKINS AVE. FIRE STATION","1","100.0000","81102","PM10 Total 0-10um STP","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.8822890008607","-79.977538"
"01/03/2020","AQS","450450015","1","7","ug/m3 SC","6","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/04/2020","AQS","450450015","1","4","ug/m3 SC","4","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/05/2020","AQS","450450015","1","5","ug/m3 SC","5","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/06/2020","AQS","450450015","1","10","ug/m3 SC","9","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/07/2020","AQS","450450015","1","12","ug/m3 SC","11","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/08/2020","AQS","450450015","1","9","ug/m3 SC","8","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/09/2020","AQS","450450015","1","12","ug/m3 SC","11","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/10/2020","AQS","450450015","1","15","ug/m3 SC","14","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/11/2020","AQS","450450015","1","10","ug/m3 SC","9","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/15/2020","AQS","450450015","1","5","ug/m3 SC","5","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/16/2020","AQS","450450015","1","6","ug/m3 SC","6","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/17/2020","AQS","450450015","1","6","ug/m3 SC","6","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/18/2020","AQS","450450015","1","6","ug/m3 SC","6","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/19/2020","AQS","450450015","1","5","ug/m3 SC","5","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/20/2020","AQS","450450015","1","7","ug/m3 SC","6","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/21/2020","AQS","450450015","1","9","ug/m3 SC","8","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/22/2020","AQS","450450015","1","13","ug/m3 SC","12","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/23/2020","AQS","450450015","1","13","ug/m3 SC","12","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/24/2020","AQS","450450015","1","6","ug/m3 SC","6","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/25/2020","AQS","450450015","1","5","ug/m3 SC","5","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/26/2020","AQS","450450015","1","11","ug/m3 SC","10","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/27/2020","AQS","450450015","1","5","ug/m3 SC","5","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/28/2020","AQS","450450015","1","11","ug/m3 SC","10","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/29/2020","AQS","450450015","1","11","ug/m3 SC","10","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/30/2020","AQS","450450015","1","12","ug/m3 SC","11","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"01/31/2020","AQS","450450015","1","9","ug/m3 SC","8","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"02/01/2020","AQS","450450015","1","6","ug/m3 SC","6","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"02/02/2020","AQS","450450015","1","5","ug/m3 SC","5","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"02/03/2020","AQS","450450015","1","10","ug/m3 SC","9","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"02/04/2020","AQS","450450015","1","13","ug/m3 SC","12","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"02/05/2020","AQS","450450015","1","9","ug/m3 SC","8","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
"02/06/2020","AQS","450450015","1","2","ug/m3 SC","2","Greenville ESC","1","100.0000","81102","PM10 Total 0-10um STP","24860","Greenville-Anderson-Mauldin, SC","45","South Carolina","045","Greenville","34.84389511","-82.4145845"
