"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AQS","310250002","1","5","ug/m3 SC","5","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/02/2020","AQS","310250002","1","12","ug/m3 SC","11","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/03/2020","AQS","310250002","1","14","ug/m3 SC","13","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/04/2020","AQS","310250002","1","5","ug/m3 SC","5","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/05/2020","AQS","310250002","1","7","ug/m3 SC","6","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/06/2020","AQS","310250002","1","19","ug/m3 SC","18","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/07/2020","AQS","310250002","1","21","ug/m3 SC","19","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/08/2020","AQS","310250002","1","20","ug/m3 SC","19","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/09/2020","AQS","310250002","1","22","ug/m3 SC","20","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/10/2020","AQS","310250002","1","15","ug/m3 SC","14","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/11/2020","AQS","310250002","1","10","ug/m3 SC","9","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/12/2020","AQS","310250002","1","11","ug/m3 SC","10","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/13/2020","AQS","310250002","1","8","ug/m3 SC","7","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/14/2020","AQS","310250002","1","9","ug/m3 SC","8","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/15/2020","AQS","310250002","1","16","ug/m3 SC","15","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/16/2020","AQS","310250002","1","15","ug/m3 SC","14","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/17/2020","AQS","310250002","1","9","ug/m3 SC","8","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/18/2020","AQS","310250002","1","8","ug/m3 SC","7","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/19/2020","AQS","310250002","1","6","ug/m3 SC","6","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/20/2020","AQS","310250002","1","9","ug/m3 SC","8","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/21/2020","AQS","310250002","1","10","ug/m3 SC","9","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/22/2020","AQS","310250002","1","5","ug/m3 SC","5","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/23/2020","AQS","310250002","1","7","ug/m3 SC","6","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
"01/24/2020","AQS","310250002","1","13","ug/m3 SC","12","","1","100.0000","81102","PM10 Total 0-10um STP","36540","Omaha-Council Bluffs, NE-IA","31","Nebraska","025","Cass","40.86555673","-96.146955213"
