"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AirNow","540390020","2","3.7","ug/m3 LC","15","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/02/2020","AirNow","540390020","2","5.8","ug/m3 LC","24","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/03/2020","AirNow","540390020","2","5.9","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/04/2020","AirNow","540390020","2","3.8","ug/m3 LC","16","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/05/2020","AirNow","540390020","2","4.7","ug/m3 LC","20","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/06/2020","AirNow","540390020","2","5.2","ug/m3 LC","22","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/07/2020","AirNow","540390020","2","5.1","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/08/2020","AirNow","540390020","2","4.5","ug/m3 LC","19","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/09/2020","AirNow","540390020","2","6.3","ug/m3 LC","26","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/10/2020","AirNow","540390020","2","6.9","ug/m3 LC","29","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/11/2020","AirNow","540390020","2","2.6","ug/m3 LC","11","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/12/2020","AirNow","540390020","2","2.3","ug/m3 LC","10","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/13/2020","AirNow","540390020","2","7.6","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/14/2020","AirNow","540390020","2","7.9","ug/m3 LC","33","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/15/2020","AirNow","540390020","2","4.2","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/16/2020","AirNow","540390020","2","6.5","ug/m3 LC","27","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/17/2020","AirNow","540390020","2","6.1","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/18/2020","AirNow","540390020","2","2.9","ug/m3 LC","12","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/19/2020","AirNow","540390020","2","7.6","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/20/2020","AirNow","540390020","2","9.9","ug/m3 LC","41","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/21/2020","AirNow","540390020","2","8.8","ug/m3 LC","37","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/22/2020","AirNow","540390020","2","12","ug/m3 LC","50","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/23/2020","AirNow","540390020","2","12.4","ug/m3 LC","52","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/24/2020","AirNow","540390020","2","3.1","ug/m3 LC","13","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
