"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AQS","190130009","1","6.2","ug/m3 LC","26","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/04/2020","AQS","190130009","1","6.1","ug/m3 LC","25","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/07/2020","AQS","190130009","1","4.1","ug/m3 LC","17","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/10/2020","AQS","190130009","1","10.8","ug/m3 LC","45","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/13/2020","AQS","190130009","1","7.9","ug/m3 LC","33","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/16/2020","AQS","190130009","1","7.1","ug/m3 LC","30","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/19/2020","AQS","190130009","1","6.7","ug/m3 LC","28","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/22/2020","AQS","190130009","1","10.3","ug/m3 LC","43","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/25/2020","AQS","190130009","1","9.3","ug/m3 LC","39","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/28/2020","AQS","190130009","1","5.2","ug/m3 LC","22","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/31/2020","AQS","190130009","1","28.7","ug/m3 LC","86","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"02/03/2020","AQS","190130009","1","5.5","ug/m3 LC","23","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"02/06/2020","AQS","190130009","1","11.4","ug/m3 LC","48","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"02/09/2020","AQS","190130009","1","11.4","ug/m3 LC","48","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"02/12/2020","AQS","190130009","1","6.2","ug/m3 LC","26","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"02/15/2020","AQS","190130009","1","7.4","ug/m3 LC","31","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"02/18/2020","AQS","190130009","1","8.8","ug/m3 LC","37","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"02/21/2020","AQS","190130009","1","6","ug/m3 LC","25","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"02/24/2020","AQS","190130009","1","6.7","ug/m3 LC","28","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"02/27/2020","AQS","190130009","1","6.3","ug/m3 LC","26","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"03/01/2020","AQS","190130009","1","7.4","ug/m3 LC","31","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"03/04/2020","AQS","190130009","1","3.1","ug/m3 LC","13","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"03/07/2020","AQS","190130009","1","8.4","ug/m3 LC","35","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"03/10/2020","AQS","190130009","1","7.7","ug/m3 LC","32","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"03/13/2020","AQS","190130009","1","3.4","ug/m3 LC","14","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"03/16/2020","AQS","190130009","1","6.9","ug/m3 LC","29","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"03/19/2020","AQS","190130009","1","3.9","ug/m3 LC","16","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"03/22/2020","AQS","190130009","1","8.3","ug/m3 LC","35","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"03/25/2020","AQS","190130009","1","10.5","ug/m3 LC","44","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"03/28/2020","AQS","190130009","1","2.8","ug/m3 LC","12","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"03/31/2020","AQS","190130009","1","4.7","ug/m3 LC","20","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/01/2020","AQS","190130009","3","7.6","ug/m3 LC","32","Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/02/2020","AQS","190130009","3","7","ug/m3 LC","29","Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/03/2020","AQS","190130009","3","7.1","ug/m3 LC","30","Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/04/2020","AQS","190130009","3","7.7","ug/m3 LC","32","Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/05/2020","AQS","190130009","3","5.1","ug/m3 LC","21","Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/06/2020","AQS","190130009","3","6.7","ug/m3 LC","28","Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/07/2020","AQS","190130009","3","4.8","ug/m3 LC","20","Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/08/2020","AQS","190130009","3","4.4","ug/m3 LC","18","Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/09/2020","AQS","190130009","3","8","ug/m3 LC","33","Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
