"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AQS","380070002","3","1.6","ug/m3 LC","7","PAINTED CANYON","1","100.0000","88101","PM2.5 - Local Conditions","19860","Dickinson, ND","38","North Dakota","007","Billings","46.8943000009411","-103.37853"
"01/02/2020","AQS","380070002","3","3.7","ug/m3 LC","15","PAINTED CANYON","1","100.0000","88101","PM2.5 - Local Conditions","19860","Dickinson, ND","38","North Dakota","007","Billings","46.8943000009411","-103.37853"
"01/03/2020","AQS","380070002","3","1.3","ug/m3 LC","5","PAINTED CANYON","1","100.0000","88101","PM2.5 - Local Conditions","19860","Dickinson, ND","38","North Dakota","007","Billings","46.8943000009411","-103.37853"
"01/04/2020","AQS","380070002","3","2.7","ug/m3 LC","11","PAINTED CANYON","1","100.0000","88101","PM2.5 - Local Conditions","19860","Dickinson, ND","38","North Dakota","007","Billings","46.8943000009411","-103.37853"
"01/05/2020","AQS","380070002","3","2.2","ug/m3 LC","9","PAINTED CANYON","1","100.0000","88101","PM2.5 - Local Conditions","19860","Dickinson, ND","38","North Dakota","007","Billings","46.8943000009411","-103.37853"
"01/06/2020","AQS","380070002","3","2.1","ug/m3 LC","9","PAINTED CANYON","1","100.0000","88101","PM2.5 - Local Conditions","19860","Dickinson, ND","38","North Dakota","007","Billings","46.8943000009411","-103.37853"
"01/07/2020","AQS","380070002","3","2.5","ug/m3 LC","10","PAINTED CANYON","1","100.0000","88101","PM2.5 - Local Conditions","19860","Dickinson, ND","38","North Dakota","007","Billings","46.8943000009411","-103.37853"
"01/08/2020","AQS","380070002","3","4.5","ug/m3 LC","19","PAINTED CANYON","1","100.0000","88101","PM2.5 - Local Conditions","19860","Dickinson, ND","38","North Dakota","007","Billings","46.8943000009411","-103.37853"
"01/09/2020","AQS","380070002","3","2.4","ug/m3 LC","10","PAINTED CANYON","1","100.0000","88101","PM2.5 - Local Conditions","19860","Dickinson, ND","38","North Dakota","007","Billings","46.8943000009411","-103.37853"
"01/10/2020","AQS","380070002","3","5.2","ug/m3 LC","22","PAINTED CANYON","1","100.0000","88101","PM2.5 - Local Conditions","19860","Dickinson, ND","38","North Dakota","007","Billings","46.8943000009411","-103.37853"
"01/11/2020","AQS","380070002","3","3.9","ug/m3 LC","16","PAINTED CANYON","1","100.0000","88101","PM2.5 - Local Conditions","19860","Dickinson, ND","38","North Dakota","007","Billings","46.8943000009411","-103.37853"
"01/12/2020","AQS","380070002","3","1.3","ug/m3 LC","5","PAINTED CANYON","1","100.0000","88101","PM2.5 - Local Conditions","19860","Dickinson, ND","38","North Dakota","007","Billings","46.8943000009411","-103.37853"
"01/13/2020","AQS","380070002","3","5.8","ug/m3 LC","24","PAINTED CANYON","1","100.0000","88101","PM2.5 - Local Conditions","19860","Dickinson, ND","38","North Dakota","007","Billings","46.8943000009411","-103.37853"
"01/14/2020","AQS","380070002","3","5.6","ug/m3 LC","23","PAINTED CANYON","1","100.0000","88101","PM2.5 - Local Conditions","19860","Dickinson, ND","38","North Dakota","007","Billings","46.8943000009411","-103.37853"
