"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/12/2019","AQS","100032004","1","6","ug/m3 LC","25","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/13/2019","AQS","100032004","1","6.3","ug/m3 LC","26","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/14/2019","AQS","100032004","1","5.5","ug/m3 LC","23","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/15/2019","AQS","100032004","1","5.6","ug/m3 LC","23","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/16/2019","AQS","100032004","1","5.7","ug/m3 LC","24","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/17/2019","AQS","100032004","1","4.2","ug/m3 LC","18","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/18/2019","AQS","100032004","1","5.1","ug/m3 LC","21","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/19/2019","AQS","100032004","1","6","ug/m3 LC","25","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/20/2019","AQS","100032004","1","5.7","ug/m3 LC","24","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/21/2019","AQS","100032004","1","11.5","ug/m3 LC","48","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/22/2019","AQS","100032004","1","12.5","ug/m3 LC","52","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/23/2019","AQS","100032004","1","8.6","ug/m3 LC","36","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/24/2019","AQS","100032004","1","3.7","ug/m3 LC","15","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/25/2019","AQS","100032004","1","4","ug/m3 LC","17","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/26/2019","AQS","100032004","1","6.2","ug/m3 LC","26","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/27/2019","AQS","100032004","1","4.5","ug/m3 LC","19","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/28/2019","AQS","100032004","1","8.5","ug/m3 LC","35","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/01/2019","AQS","100032004","1","10.3","ug/m3 LC","43","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/02/2019","AQS","100032004","1","14.1","ug/m3 LC","55","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/05/2019","AQS","100032004","1","9.2","ug/m3 LC","38","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/06/2019","AQS","100032004","1","11.8","ug/m3 LC","49","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/07/2019","AQS","100032004","1","14.8","ug/m3 LC","57","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/08/2019","AQS","100032004","1","17.5","ug/m3 LC","62","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/09/2019","AQS","100032004","1","19.3","ug/m3 LC","66","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/10/2019","AQS","100032004","1","10.1","ug/m3 LC","42","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/11/2019","AQS","100032004","1","7","ug/m3 LC","29","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/12/2019","AQS","100032004","1","6.2","ug/m3 LC","26","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/13/2019","AQS","100032004","1","7.7","ug/m3 LC","32","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/17/2019","AQS","100032004","1","3.2","ug/m3 LC","13","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/18/2019","AQS","100032004","1","6.7","ug/m3 LC","28","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/19/2019","AQS","100032004","1","8.5","ug/m3 LC","35","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/20/2019","AQS","100032004","1","9.9","ug/m3 LC","41","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/21/2019","AQS","100032004","1","4.2","ug/m3 LC","18","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/22/2019","AQS","100032004","1","2.6","ug/m3 LC","11","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/23/2019","AQS","100032004","1","1.8","ug/m3 LC","8","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/24/2019","AQS","100032004","1","4","ug/m3 LC","17","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/25/2019","AQS","100032004","1","8.3","ug/m3 LC","35","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/26/2019","AQS","100032004","1","2.5","ug/m3 LC","10","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/27/2019","AQS","100032004","1","3.4","ug/m3 LC","14","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/28/2019","AQS","100032004","1","5.3","ug/m3 LC","22","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/29/2019","AQS","100032004","1","7.4","ug/m3 LC","31","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/30/2019","AQS","100032004","1","9.7","ug/m3 LC","40","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/31/2019","AQS","100032004","1","4.2","ug/m3 LC","18","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/01/2019","AQS","100032004","1","3.5","ug/m3 LC","15","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/02/2019","AQS","100032004","1","5.7","ug/m3 LC","24","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/03/2019","AQS","100032004","1","6.2","ug/m3 LC","26","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/04/2019","AQS","100032004","1","6.8","ug/m3 LC","28","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/05/2019","AQS","100032004","1","5.3","ug/m3 LC","22","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/06/2019","AQS","100032004","1","11.9","ug/m3 LC","50","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/07/2019","AQS","100032004","1","13.4","ug/m3 LC","54","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/08/2019","AQS","100032004","1","6.8","ug/m3 LC","28","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/09/2019","AQS","100032004","1","7.3","ug/m3 LC","30","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/10/2019","AQS","100032004","1","3.1","ug/m3 LC","13","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/11/2019","AQS","100032004","1","2.7","ug/m3 LC","11","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/12/2019","AQS","100032004","1","5.5","ug/m3 LC","23","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/13/2019","AQS","100032004","1","5.5","ug/m3 LC","23","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/14/2019","AQS","100032004","1","4.1","ug/m3 LC","17","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/15/2019","AQS","100032004","1","2.5","ug/m3 LC","10","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/16/2019","AQS","100032004","1","3.4","ug/m3 LC","14","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/17/2019","AQS","100032004","1","3.2","ug/m3 LC","13","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/18/2019","AQS","100032004","1","7.1","ug/m3 LC","30","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/19/2019","AQS","100032004","1","6.1","ug/m3 LC","25","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/20/2019","AQS","100032004","1","4.4","ug/m3 LC","18","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/21/2019","AQS","100032004","1","3.7","ug/m3 LC","15","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/22/2019","AQS","100032004","1","4.9","ug/m3 LC","20","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/23/2019","AQS","100032004","1","5.4","ug/m3 LC","23","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/24/2019","AQS","100032004","1","4.8","ug/m3 LC","20","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/25/2019","AQS","100032004","1","4.3","ug/m3 LC","18","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/26/2019","AQS","100032004","1","5.7","ug/m3 LC","24","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/27/2019","AQS","100032004","1","3.2","ug/m3 LC","13","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/28/2019","AQS","100032004","1","3.4","ug/m3 LC","14","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/29/2019","AQS","100032004","1","3.1","ug/m3 LC","13","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/30/2019","AQS","100032004","1","6.6","ug/m3 LC","28","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/01/2019","AQS","100032004","1","6.2","ug/m3 LC","26","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/04/2019","AQS","100032004","1","11.1","ug/m3 LC","46","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/05/2019","AQS","100032004","1","2.1","ug/m3 LC","9","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/07/2019","AQS","100032004","1","5.7","ug/m3 LC","24","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/08/2019","AQS","100032004","1","5.9","ug/m3 LC","25","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/09/2019","AQS","100032004","1","5.9","ug/m3 LC","25","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/10/2019","AQS","100032004","1","8.2","ug/m3 LC","34","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/11/2019","AQS","100032004","1","4.8","ug/m3 LC","20","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/12/2019","AQS","100032004","1","1.6","ug/m3 LC","7","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/13/2019","AQS","100032004","1","1.6","ug/m3 LC","7","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/14/2019","AQS","100032004","1","2","ug/m3 LC","8","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/15/2019","AQS","100032004","1","4.5","ug/m3 LC","19","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/16/2019","AQS","100032004","1","7.4","ug/m3 LC","31","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/18/2019","AQS","100032004","1","8","ug/m3 LC","33","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/19/2019","AQS","100032004","1","9.8","ug/m3 LC","41","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/20/2019","AQS","100032004","1","10.5","ug/m3 LC","44","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/21/2019","AQS","100032004","1","2.5","ug/m3 LC","10","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/22/2019","AQS","100032004","1","3.7","ug/m3 LC","15","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/23/2019","AQS","100032004","1","5.3","ug/m3 LC","22","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/24/2019","AQS","100032004","1","4.2","ug/m3 LC","18","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/25/2019","AQS","100032004","1","3.1","ug/m3 LC","13","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/26/2019","AQS","100032004","1","5.9","ug/m3 LC","25","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/28/2019","AQS","100032004","1","8.3","ug/m3 LC","35","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
